"age" "race" "ethnicty" "educ" "sex" "livewith" "famtime" "crimtype" "everviol" "numarr" "probtn" "corrinst" "evertime" "prviol" "prprop" "prdrug" "prpub" "prjuv" "agefirst" "usewepn" "alcuse" "everdrug"
"1300" 13 1 2 8 1 3 2 "2" 1 35 1 13 1 1 1 1 1 1 11 2 "1" "1"
"1301" 16 1 2 9 1 2 1 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1302" 15 1 2 10 1 2 1 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "1" "1"
"1303" 13 1 2 7 1 1 1 "1" 1 30 1 1 1 1 1 0 0 1 9 1 "1" "1"
"1304" 14 1 1 7 1 1 2 "1" 1 5 2 0 2 1 1 0 0 0 12 2 "1" "1"
"1305" 15 1 2 8 1 1 1 "1" 1 7 2 6 1 0 1 0 0 0 14 1 "1" "1"
"1306" 14 2 2 9 1 3 1 "1" 1 13 0 3 1 1 0 1 0 0 13 1 "1" "1"
"1307" 15 1 2 7 2 3 2 "1" 1 9 3 3 1 1 1 1 1 1 12 1 "1" "1"
"1308" 18 1 2 11 1 1 1 "2" 1 40 1 30 1 1 1 1 0 1 7 1 "1" "1"
"1309" 15 1 2 6 2 3 1 "1" 1 50 1 15 1 0 1 1 1 1 8 1 "1" "1"
"1310" 15 1 2 6 1 5 1 "1" 1 1 0 2 1 0 0 0 0 0 12 2 "2" "1"
"1311" 17 1 1 10 2 1 2 "1" 1 7 1 1 1 1 1 0 0 0 14 1 "1" "1"
"1312" 16 4 2 7 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 15 2 "1" "1"
"1313" 15 4 2 7 1 5 1 "1" 1 5 2 40 1 0 1 0 0 0 14 1 "1" "1"
"1314" 16 4 1 11 1 1 1 "2" 1 96 2 4 1 1 1 1 1 1 8 1 "1" "1"
"1315" 16 1 2 9 1 3 1 "2" 1 12 2 8 1 1 1 1 0 1 12 1 "2" "1"
"1316" 13 4 2 8 1 1 1 "2" 0 2 1 1 1 0 1 0 0 0 12 2 "2" "1"
"1317" 17 1 2 10 1 1 1 "1" 1 2 1 0 2 0 1 0 0 0 16 2 "1" "1"
"1318" 16 1 2 10 2 1 1 "2" 1 24 8 22 1 1 1 0 0 1 13 2 "1" "1"
"1319" 15 1 2 8 2 1 2 "1" 1 7 4 15 1 0 1 0 0 1 14 2 "1" "1"
"1320" 16 4 2 8 2 1 1 "1" 1 40 4 30 1 1 1 1 0 0 9 2 "1" "1"
"1321" 15 1 2 8 1 3 1 "2" 0 8 1 2 1 0 1 0 1 0 9 2 "1" "0"
"1322" 16 1 2 10 1 1 1 "2" 1 10 3 14 1 1 1 0 0 1 8 2 "1" "1"
"1323" 13 1 2 6 1 1 2 "1" 1 6 1 0 2 1 1 0 0 0 11 2 "1" "1"
"1324" 15 1 2 9 2 1 1 "2" 0 6 1 1 1 0 1 0 0 1 14 2 "1" "1"
"1325" 16 1 2 9 1 1 1 "2" 0 6 0 0 2 0 1 0 0 0 9 2 "1" "1"
"1326" 14 2 2 8 1 7 1 "1" 1 15 1 15 1 1 1 1 1 1 11 2 "2" "1"
"1327" 13 4 1 6 1 3 2 "2" 0 5 2 4 1 0 1 0 0 0 4 2 "1" "1"
"1328" 17 1 2 10 2 6 1 "1" 1 11 99 11 1 0 1 0 1 1 16 1 "1" "1"
"1329" 15 1 2 9 1 1 2 "1" 1 15 3 0 2 0 1 1 0 1 11 1 "1" "1"
"1330" 15 1 2 9 1 9 2 "2" 0 4 1 0 2 0 1 0 0 0 14 2 "1" "1"
"1331" 15 2 2 8 1 3 2 "1" 1 8 2 0 2 0 1 0 0 0 11 2 "1" "1"
"1332" 15 1 2 7 1 1 1 "2" 0 7 1 1 1 0 1 0 0 0 9 2 "1" "1"
"1333" 14 4 2 8 1 1 1 "2" 0 17 1 6 1 0 1 0 1 1 11 2 "1" "1"
"1334" 17 4 2 10 1 1 1 "1" 1 10 2 1 1 0 1 1 0 0 11 2 "1" "1"
"1335" 13 2 2 7 1 1 1 "1" 1 6 1 0 2 1 1 1 1 1 8 2 "1" "1"
"1336" 18 1 2 10 2 3 2 "1" 1 7 1 2 1 0 1 0 1 1 13 2 "1" "1"
"1337" 15 2 2 10 1 4 2 "1" 1 11 1 2 1 1 0 0 0 0 13 2 "1" "1"
"1338" 16 1 2 8 1 2 1 "2" 1 96 3 40 1 1 1 1 0 1 11 2 "1" "1"
"1339" 15 4 2 8 1 7 1 "1" 1 1 0 1 1 0 0 0 0 0 14 1 "2" "1"
"1340" 17 4 1 6 2 4 1 "2" 1 5 1 2 1 1 1 0 0 1 12 2 "1" "1"
"1341" 15 1 2 7 1 2 1 "1" 1 3 1 0 2 0 1 0 0 0 14 2 "1" "1"
"1342" 14 1 2 9 1 4 1 "2" 0 4 1 1 1 0 0 0 0 0 11 2 "2" "1"
"1343" 16 2 2 7 1 7 1 "2" 1 2 1 4 1 1 1 0 0 1 13 1 "2" "1"
"1344" 17 2 2 10 1 1 1 "1" 1 75 0 99 1 1 1 1 1 0 13 2 "1" "1"
"1345" 20 1 2 10 1 3 1 "4" 1 10 1 5 1 1 1 0 0 1 15 2 "1" "1"
"1346" 17 1 2 8 1 1 1 "1" 1 20 1 7 1 1 1 1 0 1 11 2 "1" "1"
"1347" 19 1 2 11 1 1 2 "1" 1 8 5 1 1 1 1 0 0 1 14 1 "1" "1"
"1348" 16 2 2 10 1 1 2 "1" 1 3 0 99 1 1 1 0 0 1 12 2 "1" "1"
"1349" 18 1 2 10 1 1 2 "1" 1 13 1 1 1 0 1 0 0 1 13 1 "1" "1"
"1350" 17 1 2 11 1 3 1 "1" 1 5 1 1 1 1 0 0 0 0 10 1 "3" "1"
"1351" 15 2 2 9 1 1 1 "1" 1 13 2 5 1 0 1 0 0 0 12 2 "1" "1"
"1352" 17 1 2 10 1 3 2 "2" 0 9 0 5 1 0 1 1 0 1 15 2 "1" "1"
"1353" 17 1 2 9 1 1 2 "2" 0 23 2 1 1 0 1 1 1 1 12 2 "1" "1"
"1354" 17 1 2 11 1 1 1 "1" 1 4 1 2 1 0 0 0 0 0 9 2 "1" "1"
"1355" 17 1 2 9 1 1 2 "2" 0 15 1 1 1 0 1 0 1 1 14 1 "1" "1"
"1356" 15 1 2 6 1 2 1 "1" 1 5 1 5 1 1 1 1 1 1 8 2 "1" "1"
"1357" 16 4 2 10 1 1 2 "1" 1 20 1 1 1 1 1 1 0 1 12 1 "1" "1"
"1358" 16 1 2 7 1 1 1 "2" 0 10 2 4 1 0 1 0 1 1 10 2 "3" "1"
"1359" 15 1 2 9 1 3 2 "1" 1 4 1 5 1 1 1 1 1 1 14 2 "1" "1"
"1360" 17 1 2 10 1 1 1 "1" 1 4 0 1 1 1 1 1 1 1 13 2 "1" "1"
"1361" 16 1 2 9 1 7 1 "1" 1 10 3 20 1 1 1 0 1 1 7 1 "1" "1"
"1362" 16 1 2 9 1 1 1 "2" 0 2 1 0 2 0 0 0 0 0 16 1 "1" "1"
"1363" 15 1 2 8 1 1 2 "1" 1 26 1 6 1 1 1 0 1 1 8 1 "1" "1"
"1364" 17 1 2 8 1 3 2 "1" 1 7 0 5 1 0 1 0 1 1 14 1 "1" "1"
"1365" 17 3 2 11 1 5 2 "2" 0 2 1 5 1 0 1 0 0 1 15 2 "1" "1"
"1366" 16 4 2 9 1 1 2 "1" 1 16 0 0 2 0 0 0 0 0 13 2 "1" "1"
"1367" 16 4 2 9 1 3 1 "1" 1 4 2 3 1 1 1 0 0 1 10 2 "1" "1"
"1368" 17 1 2 6 1 3 2 "2" 1 40 2 8 1 1 1 1 1 1 8 1 "1" "1"
"1369" 18 1 2 11 1 2 1 "1" 1 4 1 2 1 0 1 0 0 1 16 1 "1" "1"
"1370" 17 1 2 9 1 2 2 "1" 1 4 2 2 1 1 1 0 0 0 10 1 "1" "1"
"1371" 18 1 2 9 1 3 1 "1" 1 70 5 20 1 1 1 1 1 1 6 2 "1" "1"
"1372" 18 4 2 6 1 2 1 "1" 1 10 0 0 2 1 1 0 1 1 13 1 "1" "1"
"1373" 18 1 2 11 1 5 1 "2" 1 99 3 0 2 1 0 0 0 0 99 2 "3" "0"
"1374" 17 1 2 9 1 9 1 "2" 1 6 2 33 1 1 1 1 0 1 7 2 "1" "1"
"1375" 18 2 2 9 1 1 2 "1" 1 96 1 3 1 0 1 0 0 1 9 2 "1" "1"
"1376" 17 1 2 9 1 4 1 "2" 1 20 2 9 1 1 1 0 0 1 13 2 "1" "1"
"1377" 18 1 2 11 1 7 1 "1" 1 20 1 5 1 1 0 0 0 0 5 2 "1" "1"
"1378" 16 1 2 9 1 1 1 "2" 1 9 1 4 1 1 1 1 1 1 12 2 "1" "1"
"1379" 17 1 2 12 1 1 1 "2" 1 10 0 15 1 1 1 1 1 1 12 2 "1" "1"
"1380" 15 1 2 10 1 1 2 "2" 0 20 2 9 1 0 1 0 1 1 10 2 "1" "1"
"1381" 16 1 9 8 1 8 9 "2" 0 4 3 10 1 0 1 0 0 1 14 2 "1" "1"
"1382" 16 1 2 9 1 7 1 "1" 1 7 3 0 2 1 1 1 0 1 15 1 "1" "1"
"1383" 17 1 2 10 1 1 1 "2" 1 6 1 40 1 1 1 1 0 1 7 2 "1" "1"
"1384" 17 1 2 11 1 4 1 "2" 0 50 1 14 1 0 1 0 1 1 11 2 "1" "1"
"1385" 17 1 2 12 1 1 2 "3" 1 6 1 4 1 1 1 0 0 1 14 2 "1" "1"
"1386" 17 1 2 7 1 1 1 "4" 1 15 1 15 1 1 1 1 1 1 9 2 "1" "1"
"1387" 16 1 9 9 1 1 1 "2" 1 50 1 7 1 1 1 1 1 1 9 1 "1" "1"
"1388" 17 1 2 10 1 1 1 "2" 0 35 1 22 1 0 1 1 0 1 9 1 "1" "1"
"1389" 16 1 2 9 1 3 2 "1" 1 4 1 3 1 0 1 0 0 1 15 1 "2" "1"
"1390" 16 1 2 10 1 3 1 "1" 1 30 3 5 1 1 1 1 0 0 10 1 "1" "1"
"1391" 17 1 2 8 1 3 1 "1" 1 20 1 7 1 1 1 1 1 1 9 2 "1" "1"
"1392" 15 4 2 7 1 3 1 "4" 0 2 1 2 1 0 0 0 0 0 10 2 "1" "1"
"1393" 17 1 2 9 1 1 1 "2" 0 15 1 6 1 0 1 0 0 1 11 2 "1" "1"
"1394" 16 1 2 9 1 1 2 "2" 0 10 3 2 1 0 0 0 0 1 9 2 "1" "1"
"1395" 16 4 2 0 1 1 2 "1" 1 20 99 0 2 1 0 0 1 0 11 1 "3" "1"
"1396" 15 1 2 10 1 1 1 "4" 0 12 1 14 1 0 1 0 1 1 11 2 "1" "1"
"1397" 15 1 2 8 1 3 1 "2" 0 12 3 2 1 0 1 0 1 1 11 2 "1" "1"
"1398" 15 1 2 8 1 2 1 "2" 1 25 1 4 1 1 1 0 0 0 12 2 "1" "1"
"1399" 15 1 2 10 1 1 1 "3" 1 50 1 4 1 1 1 1 1 1 7 1 "1" "1"
"1400" 15 1 2 9 1 3 2 "2" 0 3 0 2 1 0 0 0 1 1 9 2 "2" "1"
"1401" 15 1 2 9 1 9 2 "1" 1 20 0 25 1 1 1 0 0 1 10 2 "1" "0"
"1402" 16 2 2 8 1 5 2 "1" 1 6 3 0 2 0 1 0 0 0 13 2 "1" "1"
"1403" 13 2 2 7 1 3 2 "2" 1 20 5 1 1 1 1 0 0 1 12 1 "1" "1"
"1404" 16 2 2 7 1 1 1 "2" 1 7 99 1 1 1 1 0 0 0 12 2 "1" "1"
"1405" 15 2 2 8 1 1 2 "1" 1 10 1 1 1 0 0 0 0 0 9 1 "1" "1"
"1406" 15 2 2 8 1 4 1 "1" 1 4 1 1 1 1 1 0 0 0 15 2 "1" "0"
"1407" 15 2 2 7 1 1 2 "1" 1 2 2 0 2 1 1 0 0 0 14 1 "1" "1"
"1408" 16 1 2 9 1 4 2 "2" 0 1 1 0 2 0 1 0 0 0 16 2 "1" "0"
"1409" 15 2 2 9 1 1 2 "2" 0 2 1 1 1 0 1 0 0 0 13 2 "2" "1"
"1410" 12 2 2 6 1 1 1 "2" 0 11 0 2 1 0 1 0 0 0 10 1 "1" "1"
"1411" 15 1 2 7 1 1 1 "4" 0 1 1 1 1 0 1 1 1 0 15 1 "1" "1"
"1412" 12 2 2 4 1 1 2 "2" 0 7 1 0 2 0 1 0 0 0 11 2 "3" "1"
"1413" 14 2 2 8 1 2 1 "2" 0 99 1 0 2 0 1 0 0 0 99 2 "3" "1"
"1414" 15 1 2 7 1 1 2 "2" 0 2 1 0 2 0 1 0 0 0 14 2 "1" "1"
"1415" 15 2 2 9 1 1 2 "2" 0 1 1 0 2 0 1 0 0 0 15 2 "3" "1"
"1416" 16 2 2 8 1 1 2 "2" 0 1 1 3 1 0 1 0 0 0 14 1 "1" "1"
"1417" 13 2 2 6 1 4 1 "2" 1 1 4 6 1 1 1 0 0 1 13 1 "2" "0"
"1418" 14 1 2 7 1 1 1 "2" 0 4 1 0 2 0 1 0 0 0 12 2 "1" "1"
"1419" 13 2 2 6 1 3 2 "1" 1 1 1 0 2 0 0 0 0 0 12 1 "3" "0"
"1420" 16 2 2 9 1 1 1 "4" 0 3 1 0 2 0 1 0 0 0 14 2 "1" "0"
"1421" 16 2 2 10 1 1 1 "1" 1 99 1 0 2 0 1 0 1 0 99 1 "1" "1"
"1422" 14 1 2 7 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "1" "0"
"1423" 16 1 2 7 1 1 2 "2" 0 15 1 1 1 0 1 0 0 1 9 2 "2" "1"
"1424" 16 2 2 9 1 4 2 "2" 0 4 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1425" 14 2 2 8 1 3 2 "2" 0 1 1 0 2 0 1 0 0 0 13 1 "1" "1"
"1426" 12 2 2 7 1 1 1 "2" 0 5 1 0 2 0 1 0 0 0 12 2 "3" "0"
"1427" 13 2 2 7 1 4 2 "2" 0 2 3 1 1 0 1 0 0 0 12 1 "1" "0"
"1428" 13 2 2 8 1 1 2 "2" 0 3 3 0 2 0 1 0 0 0 13 2 "3" "0"
"1429" 14 1 2 7 1 3 1 "2" 0 4 1 1 1 0 1 1 1 1 13 1 "1" "1"
"1430" 15 1 2 8 1 3 1 "4" 1 2 2 1 1 1 1 0 0 0 14 1 "1" "1"
"1431" 14 1 2 7 1 3 2 "2" 0 1 1 0 2 0 0 0 0 1 14 2 "1" "1"
"1432" 15 2 2 10 1 1 2 "5" 1 1 2 1 1 1 1 0 1 1 14 2 "1" "1"
"1433" 15 2 2 8 1 3 1 "2" 1 6 1 1 1 1 1 1 0 0 13 2 "1" "1"
"1434" 16 1 2 7 1 1 1 "2" 0 10 8 0 2 0 1 0 0 1 13 2 "1" "1"
"1435" 15 2 2 7 1 4 1 "2" 0 1 0 0 2 0 0 0 0 0 14 1 "1" "1"
"1436" 15 2 2 8 1 1 2 "2" 0 1 2 0 2 0 1 0 0 0 15 2 "3" "0"
"1437" 14 2 2 6 1 1 2 "2" 0 1 1 0 2 0 1 0 0 0 14 2 "3" "0"
"1438" 15 2 2 8 1 1 2 "2" 0 1 2 0 2 0 1 0 1 0 15 2 "1" "0"
"1439" 15 2 2 8 1 1 1 "2" 1 4 3 0 2 1 1 0 0 0 13 2 "1" "1"
"1440" 15 2 2 7 1 1 1 "2" 0 2 1 5 1 0 1 0 0 0 12 2 "2" "1"
"1441" 16 1 2 9 1 1 1 "2" 0 5 1 1 1 0 1 0 0 1 15 2 "1" "1"
"1442" 14 2 2 8 1 1 2 "1" 1 2 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1443" 11 1 2 3 1 1 1 "2" 0 1 1 0 2 0 1 0 0 0 10 2 "1" "0"
"1444" 14 2 2 7 1 3 1 "2" 0 99 1 0 2 0 1 0 0 0 99 2 "1" "1"
"1445" 15 1 2 8 1 3 1 "2" 0 3 1 0 2 0 1 0 1 1 14 2 "1" "1"
"1446" 16 2 2 9 1 1 2 "2" 1 1 2 0 2 1 1 0 0 0 15 2 "1" "1"
"1447" 16 2 2 9 1 1 1 "1" 1 2 4 1 1 1 1 0 0 0 13 2 "2" "0"
"1448" 16 2 2 9 1 1 2 "2" 0 3 2 1 1 0 1 0 1 0 15 2 "3" "0"
"1449" 14 1 2 7 1 1 2 "2" 0 2 2 2 1 0 0 0 0 1 14 2 "1" "1"
"1450" 14 2 2 6 1 3 2 "1" 1 60 1 2 1 1 1 1 1 0 8 1 "1" "1"
"1451" 15 1 2 9 1 4 2 "2" 0 5 1 0 2 0 1 0 0 1 14 1 "1" "1"
"1452" 15 1 2 8 1 1 1 "5" 1 10 1 1 1 1 1 0 0 1 11 2 "1" "1"
"1453" 16 1 2 9 1 4 1 "2" 0 4 2 1 1 0 1 0 0 1 14 2 "1" "1"
"1454" 16 1 2 8 1 4 2 "2" 0 1 1 0 2 0 1 0 0 0 15 2 "1" "1"
"1455" 15 1 2 8 1 3 1 "9" 0 99 0 1 1 0 0 0 0 1 99 2 "1" "1"
"1456" 14 2 2 9 1 5 1 "2" 0 2 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1457" 16 1 2 10 1 1 1 "2" 0 2 2 0 2 0 1 1 0 1 15 2 "1" "1"
"1458" 15 2 2 7 1 1 1 "1" 1 2 1 0 2 1 0 0 1 0 15 2 "1" "1"
"1459" 12 2 2 6 1 1 1 "2" 0 2 1 0 2 0 1 0 0 0 11 2 "3" "0"
"1460" 14 1 2 7 1 1 1 "2" 1 5 1 1 1 1 1 1 0 1 12 2 "1" "1"
"1461" 14 1 2 7 1 1 1 "2" 1 3 2 1 1 1 1 1 0 0 12 2 "1" "1"
"1462" 15 2 2 9 1 4 2 "1" 1 1 1 0 2 1 1 0 0 0 14 2 "1" "1"
"1463" 14 2 2 7 1 4 1 "1" 1 11 2 1 1 1 1 0 0 0 9 2 "1" "1"
"1464" 13 2 2 7 1 2 1 "2" 0 1 0 0 2 0 1 0 0 0 13 2 "1" "0"
"1465" 14 1 2 7 1 1 1 "1" 1 17 2 2 1 1 1 0 1 1 10 2 "1" "1"
"1466" 16 2 2 9 1 4 1 "2" 1 4 2 1 1 1 1 0 1 1 12 2 "1" "1"
"1467" 16 2 2 9 1 1 1 "1" 1 8 1 0 2 1 1 0 1 1 11 1 "1" "1"
"1468" 14 2 2 8 1 4 1 "2" 0 10 4 1 1 0 1 0 0 0 5 2 "1" "1"
"1469" 13 2 2 8 1 1 1 "1" 1 2 1 0 2 1 0 0 0 0 12 2 "1" "1"
"1470" 14 2 2 6 1 2 1 "2" 0 4 1 1 1 0 1 0 0 0 13 2 "3" "0"
"1471" 15 2 2 8 1 3 1 "2" 0 2 1 0 2 0 1 0 0 0 14 2 "1" "0"
"1472" 16 2 2 7 1 1 1 "2" 0 2 7 1 1 0 1 0 0 0 13 2 "1" "1"
"1473" 14 1 2 8 1 2 2 "2" 1 5 1 0 2 1 1 0 0 0 10 2 "1" "1"
"1474" 15 2 2 9 1 5 1 "4" 0 2 1 1 1 0 0 0 0 1 15 2 "1" "1"
"1475" 15 2 2 9 1 3 1 "2" 0 3 2 2 1 0 1 0 0 0 11 2 "1" "1"
"1476" 13 2 2 6 1 3 1 "1" 1 4 1 0 2 0 1 0 0 0 12 2 "3" "0"
"1477" 15 1 2 10 1 2 1 "3" 0 4 1 0 2 0 0 1 0 1 15 2 "1" "1"
"1478" 17 2 2 10 1 1 1 "1" 1 15 4 3 1 1 1 1 1 1 9 2 "3" "0"
"1479" 16 2 2 9 1 4 1 "2" 0 4 2 1 1 0 1 0 0 0 14 2 "3" "0"
"1480" 12 2 2 6 1 3 1 "9" 0 99 2 0 2 0 0 0 0 0 11 2 "3" "0"
"1481" 14 4 2 6 1 1 1 "2" 0 6 3 5 1 0 1 0 0 0 9 2 "1" "1"
"1482" 16 4 2 8 1 4 1 "2" 0 4 3 0 2 0 1 0 0 0 14 2 "1" "1"
"1483" 14 2 2 8 1 3 2 "1" 1 5 2 0 2 1 1 0 1 0 12 2 "1" "1"
"1484" 15 2 2 8 1 4 2 "1" 1 4 1 0 2 0 1 0 0 0 14 1 "1" "0"
"1485" 15 4 2 7 1 1 2 "2" 0 2 0 1 1 0 1 0 0 0 14 2 "1" "1"
"1486" 15 2 2 8 1 4 1 "4" 1 2 1 1 1 1 0 0 0 0 14 2 "1" "1"
"1487" 15 2 2 8 1 3 1 "1" 1 10 2 1 1 1 1 1 0 1 14 2 "1" "1"
"1488" 15 1 2 9 1 1 1 "2" 1 3 1 1 1 1 1 0 0 0 11 2 "1" "1"
"1489" 14 1 2 7 1 1 1 "1" 1 2 1 0 2 0 1 0 0 1 99 2 "1" "1"
"1490" 14 1 2 9 1 3 1 "1" 1 40 1 1 1 1 1 0 0 1 13 2 "1" "1"
"1491" 16 2 2 9 1 3 1 "2" 0 3 1 3 1 0 1 0 0 1 14 2 "1" "0"
"1492" 15 1 2 8 1 3 1 "1" 1 10 2 1 1 0 1 0 0 0 13 2 "1" "1"
"1493" 14 1 2 8 1 1 1 "2" 0 3 2 2 1 0 1 0 0 1 13 2 "3" "0"
"1494" 14 2 2 9 1 1 2 "4" 0 2 2 0 2 0 0 0 1 0 13 2 "2" "0"
"1495" 14 2 2 7 1 1 1 "1" 1 1 0 0 2 0 0 0 0 0 13 1 "1" "1"
"1496" 14 2 2 9 1 3 2 "1" 1 1 3 0 2 1 1 0 0 0 14 2 "3" "1"
"1497" 14 2 2 6 1 1 2 "2" 0 10 1 2 1 0 1 0 0 1 12 2 "1" "1"
"1498" 14 1 2 8 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "3" "0"
"1499" 14 2 2 7 1 1 2 "1" 1 1 1 0 2 0 1 0 0 0 13 2 "3" "0"
"1500" 15 1 2 8 1 1 9 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "1" "0"
"1501" 15 4 2 8 1 3 2 "2" 0 6 2 2 1 0 1 0 0 0 13 2 "3" "0"
"1502" 15 2 2 8 1 4 1 "1" 1 75 1 2 1 0 1 0 0 1 12 1 "1" "1"
"1503" 14 2 2 8 1 4 2 "2" 0 2 3 0 2 0 0 0 0 0 13 2 "3" "1"
"1504" 14 2 2 6 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "3" "0"
"1505" 13 1 2 6 1 4 2 "1" 1 4 0 0 2 0 0 0 0 0 8 2 "1" "1"
"1506" 14 2 2 8 1 1 1 "2" 0 8 1 0 2 0 0 0 0 0 12 2 "3" "0"
"1507" 14 2 2 9 1 1 1 "1" 1 2 0 0 2 0 0 0 0 0 14 2 "1" "0"
"1508" 14 4 2 7 2 4 2 "4" 0 3 2 1 1 0 0 0 0 1 12 2 "1" "1"
"1509" 14 2 2 7 2 1 2 "5" 0 1 1 0 2 0 0 0 0 1 14 2 "3" "0"
"1510" 17 1 2 9 2 3 2 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "3" "0"
"1511" 16 2 2 9 2 1 2 "2" 0 2 1 1 1 0 0 0 0 1 13 1 "3" "0"
"1512" 14 2 2 8 2 1 1 "2" 0 1 1 0 2 0 0 0 0 1 13 2 "3" "1"
"1513" 17 1 2 9 2 4 1 "1" 1 3 1 0 2 0 0 0 0 0 15 1 "1" "1"
"1514" 16 2 2 9 2 1 1 "4" 0 1 1 0 2 0 0 0 0 1 15 2 "1" "1"
"1515" 16 2 2 10 2 1 2 "2" 0 2 2 0 2 0 1 0 0 0 16 2 "1" "0"
"1516" 16 2 2 10 2 3 2 "2" 0 2 1 1 1 0 0 0 0 1 15 2 "3" "0"
"1517" 14 1 2 9 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 14 1 "1" "0"
"1518" 17 1 2 7 2 3 2 "4" 0 6 3 1 1 0 1 1 0 1 12 2 "1" "1"
"1519" 14 2 2 7 1 1 1 "2" 0 12 1 1 1 0 1 0 0 0 12 1 "1" "0"
"1520" 15 2 2 6 1 3 2 "2" 0 6 3 1 1 0 1 0 0 0 10 2 "1" "1"
"1521" 13 2 2 7 2 1 2 "1" 1 1 0 0 2 0 0 0 0 0 12 1 "3" "0"
"1522" 15 1 2 9 2 2 2 "4" 0 1 0 0 2 0 0 0 0 0 15 2 "1" "0"
"1523" 14 2 2 6 2 4 1 "2" 0 2 1 0 2 0 0 0 0 1 13 2 "1" "1"
"1524" 14 2 2 7 1 1 1 "2" 1 4 1 3 1 1 0 0 1 0 13 2 "1" "1"
"1525" 15 2 2 8 1 3 1 "2" 0 2 0 0 2 0 0 0 0 0 14 2 "3" "0"
"1526" 13 1 2 6 1 3 2 "2" 0 2 1 0 2 0 1 0 0 0 12 2 "1" "0"
"1527" 15 2 2 7 1 1 1 "2" 0 2 2 0 2 0 0 0 0 0 13 2 "3" "1"
"1528" 13 2 2 7 1 1 2 "2" 0 5 0 0 2 0 0 0 0 0 11 2 "3" "0"
"1529" 13 2 2 7 1 1 2 "1" 1 20 1 2 1 0 1 0 0 0 9 1 "3" "0"
"1530" 14 1 2 9 1 4 1 "4" 1 3 3 1 1 1 1 0 1 1 13 1 "1" "0"
"1531" 14 1 2 6 1 4 1 "2" 0 8 1 1 1 0 1 0 0 1 9 2 "1" "1"
"1532" 15 1 2 8 1 3 1 "2" 0 5 4 2 1 0 1 0 0 1 13 2 "1" "1"
"1533" 14 1 2 8 1 3 1 "2" 0 2 1 0 2 0 0 0 0 1 12 2 "1" "1"
"1534" 14 2 2 7 1 4 1 "2" 0 3 2 0 2 0 0 0 0 0 12 2 "3" "0"
"1535" 14 1 2 6 1 1 2 "2" 0 1 1 0 2 0 0 0 1 0 13 2 "3" "1"
"1536" 14 1 2 6 1 3 2 "2" 0 10 1 0 2 0 1 0 0 0 11 2 "2" "1"
"1537" 14 2 2 7 1 1 1 "2" 0 3 1 0 2 0 0 0 0 0 13 2 "3" "0"
"1538" 14 1 2 7 1 3 1 "2" 0 4 2 0 2 0 0 0 0 0 10 2 "1" "1"
"1539" 16 2 2 10 2 1 1 "5" 0 5 1 0 2 0 0 0 0 0 15 2 "1" "1"
"1540" 15 1 2 9 2 1 2 "1" 1 11 1 2 1 0 1 0 0 0 14 2 "1" "1"
"1541" 13 1 2 8 1 4 1 "2" 0 10 1 0 2 0 1 0 0 0 9 2 "1" "1"
"1542" 15 1 2 7 1 3 1 "2" 0 2 1 3 1 0 1 0 0 1 12 2 "1" "1"
"1543" 14 1 2 8 1 1 2 "2" 0 6 2 2 1 0 1 0 0 0 12 2 "1" "0"
"1544" 14 2 2 6 1 5 2 "2" 0 1 1 0 2 0 0 0 0 0 13 2 "3" "0"
"1545" 17 2 2 10 1 3 2 "1" 1 1 2 0 2 0 0 0 0 0 17 2 "1" "1"
"1546" 17 1 2 9 1 3 1 "2" 0 30 1 4 1 0 1 0 0 1 11 2 "1" "1"
"1547" 17 2 2 9 1 3 1 "1" 1 3 1 1 1 0 1 0 0 0 13 1 "1" "1"
"1548" 18 2 2 11 1 4 1 "2" 1 20 6 6 1 1 1 1 0 1 11 2 "1" "1"
"1549" 17 1 2 9 1 3 2 "2" 0 1 1 0 2 0 0 0 0 0 17 2 "1" "1"
"1550" 17 2 2 9 1 3 1 "2" 0 2 2 3 1 0 1 0 0 0 15 2 "1" "1"
"1551" 16 2 2 8 1 3 2 "2" 0 99 1 0 2 0 1 0 0 0 16 2 "1" "0"
"1552" 17 2 2 9 1 1 2 "1" 1 2 1 0 2 0 0 0 0 0 16 1 "1" "0"
"1553" 16 1 2 10 1 1 1 "2" 0 1 0 0 2 0 0 0 0 0 16 2 "1" "1"
"1554" 17 2 2 10 1 3 2 "2" 0 5 2 0 2 0 1 0 0 0 15 2 "3" "1"
"1555" 17 2 2 10 1 3 2 "2" 0 1 1 0 2 0 0 0 0 0 16 2 "3" "0"
"1556" 16 1 2 8 1 3 1 "4" 0 12 2 5 1 0 1 1 1 0 8 2 "1" "1"
